0.767,0.49231,0.21069
0.768,0.49262,0.21016
0.769,0.49293,0.20963
0.77,0.49322,0.20911
0.771,0.49351,0.20859
0.772,0.4938,0.20807
0.773,0.49407,0.20754
0.774,0.49434,0.20702
0.775,0.49461,0.2065
0.776,0.49487,0.20599
0.777,0.49512,0.20547
0.778,0.49536,0.20495
0.779,0.4956,0.20443
0.78,0.49584,0.20392
0.781,0.49606,0.2034
0.782,0.49628,0.20289
0.783,0.4965,0.20237
0.784,0.4967,0.20186
0.785,0.49691,0.20135
0.786,0.4971,0.20083
0.787,0.49729,0.20032
0.788,0.49747,0.19981
0.789,0.49765,0.19929
0.79,0.49782,0.19878
0.791,0.49798,0.19827
0.793,0.49829,0.19724
0.794,0.49843,0.19673
0.795,0.49857,0.19622
0.796,0.4987,0.1957
0.797,0.49883,0.19519
0.798,0.49895,0.19468
0.799,0.49906,0.19416
0.8,0.49917,0.19365
0.801,0.49927,0.19313
0.802,0.49936,0.19262
0.803,0.49945,0.1921
0.804,0.49953,0.19159
0.805,0.4996,0.19107
0.806,0.49967,0.19055
0.807,0.49973,0.19003
0.808,0.49979,0.18952
0.809,0.49984,0.189
0.81,0.49988,0.18848
0.811,0.49992,0.18796
0.812,0.49995,0.18743
0.813,0.49997,0.18691
0.814,0.49999,0.18639
0.815,0.5,0.18586
0.816,0.5,0.18534
0.817,0.5,0.18481
0.818,0.49999,0.18428
0.819,0.49997,0.18376
0.82,0.49995,0.18323
0.821,0.49992,0.18269
0.822,0.49988,0.18216
0.823,0.49984,0.18163
0.825,0.49973,0.18056
0.826,0.49966,0.18002
0.827,0.49959,0.17948
0.828,0.49952,0.17894
0.829,0.49943,0.1784
0.83,0.49934,0.17786
0.831,0.49924,0.17731
0.832,0.49913,0.17676
0.833,0.49902,0.17621
0.834,0.4989,0.17566
0.835,0.49877,0.17511
0.836,0.49864,0.17456
0.837,0.4985,0.174
0.838,0.49835,0.17345
0.839,0.49819,0.17289
0.84,0.49802,0.17233
0.841,0.49785,0.17176
0.842,0.49767,0.1712
0.843,0.49749,0.17063
0.844,0.49729,0.17006
0.845,0.49709,0.16949
0.846,0.49688,0.16891
0.847,0.49666,0.16834
0.848,0.49643,0.16776
0.849,0.4962,0.16718
0.85,0.49596,0.1666
0.851,0.49571,0.16601
0.852,0.49545,0.16542
0.853,0.49518,0.16483
0.854,0.49491,0.16424
0.856,0.49433,0.16304
0.857,0.49403,0.16244
0.858,0.49372,0.16184
0.859,0.49341,0.16123
0.86,0.49308,0.16062
0.861,0.49274,0.16001
0.862,0.4924,0.15939
0.863,0.49205,0.15878
0.864,0.49168,0.15815
0.865,0.49131,0.15753
0.866,0.49093,0.1569
0.867,0.49054,0.15627
0.868,0.49014,0.15564
0.869,0.48973,0.155
0.87,0.48931,0.15436
0.871,0.48888,0.15372
0.872,0.48844,0.15307
0.873,0.48799,0.15242
0.874,0.48753,0.15176
0.875,0.48706,0.1511
0.876,0.48658,0.15044
0.877,0.48609,0.14978
0.878,0.48558,0.14911
0.879,0.48507,0.14843
0.88,0.48455,0.14775
0.881,0.48401,0.14707
0.882,0.48347,0.14639
0.883,0.48291,0.1457
0.884,0.48234,0.145
0.885,0.48176,0.14431
0.887,0.48056,0.1429
0.888,0.47994,0.14218
0.889,0.47931,0.14147
0.89,0.47866,0.14075
0.891,0.47801,0.14002
0.892,0.47734,0.13929
0.893,0.47666,0.13856
0.894,0.47596,0.13782
0.895,0.47525,0.13707
0.896,0.47453,0.13632
0.897,0.47379,0.13557
0.898,0.47304,0.13481
0.899,0.47227,0.13404
0.9,0.47149,0.13327
0.901,0.47069,0.1325
0.902,0.46988,0.13171
0.903,0.46905,0.13093
0.904,0.46821,0.13013
0.905,0.46735,0.12933
0.906,0.46647,0.12853
0.907,0.46558,0.12772
0.908,0.46467,0.1269
0.909,0.46374,0.12608
0.91,0.4628,0.12525
0.911,0.46183,0.12441
0.912,0.46085,0.12357
0.913,0.45985,0.12272
0.914,0.45883,0.12186
0.915,0.45779,0.121
0.916,0.45673,0.12013
0.918,0.45455,0.11836
0.919,0.45343,0.11747
0.92,0.45228,0.11657
0.921,0.45111,0.11566
0.922,0.44992,0.11475
0.923,0.44871,0.11383
0.924,0.44747,0.11289
0.925,0.44621,0.11195
0.926,0.44493,0.11101
0.927,0.44362,0.11005
0.928,0.44228,0.10909
0.929,0.44091,0.10811
0.93,0.43952,0.10713
0.931,0.4381,0.10614
0.932,0.43665,0.10514
0.933,0.43517,0.10412
0.934,0.43366,0.1031
0.935,0.43212,0.10207
0.936,0.43054,0.10103
0.937,0.42894,0.099983
0.938,0.4273,0.098922
0.939,0.42562,0.097851
0.94,0.42391,0.096768
0.941,0.42216,0.095675
0.942,0.42037,0.09457
0.943,0.41854,0.093454
0.944,0.41667,0.092326
0.945,0.41476,0.091186
0.946,0.41281,0.090034
0.947,0.41081,0.08887
0.949,0.40667,0.086502
0.95,0.40453,0.085299
0.951,0.40234,0.084082
0.952,0.40009,0.082851
0.953,0.39778,0.081606
0.954,0.39542,0.080347
0.955,0.393,0.079073
0.956,0.39052,0.077784
0.957,0.38798,0.07648
0.958,0.38536,0.07516
0.959,0.38268,0.073824
0.96,0.37992,0.072471
0.961,0.37709,0.071102
0.962,0.37418,0.069716
0.963,0.37118,0.068312
0.964,0.3681,0.06689
0.965,0.36493,0.065449
0.966,0.36166,0.06399
0.967,0.35829,0.062511
0.968,0.35481,0.061013
0.969,0.35123,0.059495
0.97,0.34752,0.057956
0.971,0.34369,0.056395
0.972,0.33973,0.054813
0.973,0.33563,0.053209
0.974,0.33138,0.051582
0.975,0.32698,0.049932
0.976,0.3224,0.048258
0.977,0.31764,0.046559
0.978,0.31269,0.044835
0.98,0.30216,0.041311
0.981,0.29653,0.039509
0.982,0.29065,0.037679
0.983,0.28447,0.035822
0.984,0.27798,0.033936
0.985,0.27115,0.03202
0.986,0.26394,0.030076
0.987,0.2563,0.028101
0.988,0.24818,0.026096
0.989,0.23953,0.02406
0.99,0.23026,0.021993
0.991,0.22028,0.019895
0.992,0.20947,0.017767
0.993,0.19767,0.015609
0.994,0.18467,0.013422
0.995,0.17014,0.011209
