0.839,0.46667,0.17852
0.84,0.46728,0.17792
0.84,0.46728,0.17792
0.841,0.46788,0.17731
0.842,0.46848,0.17671
0.843,0.46907,0.17611
0.844,0.46965,0.1755
0.844,0.46965,0.1755
0.845,0.47023,0.1749
0.846,0.4708,0.1743
0.847,0.47137,0.17371
0.848,0.47193,0.17311
0.848,0.47193,0.17311
0.849,0.47248,0.17251
0.85,0.47303,0.17191
0.851,0.47357,0.17132
0.852,0.47411,0.17072
0.852,0.47411,0.17072
0.853,0.47464,0.17013
0.854,0.47517,0.16953
0.855,0.47569,0.16894
0.856,0.4762,0.16834
0.856,0.4762,0.16834
0.857,0.47671,0.16775
0.858,0.47721,0.16715
0.859,0.47771,0.16656
0.86,0.4782,0.16597
0.861,0.47869,0.16537
0.861,0.47869,0.16537
0.862,0.47917,0.16477
0.863,0.47965,0.16418
0.864,0.48012,0.16358
0.865,0.48058,0.16299
0.865,0.48058,0.16299
0.866,0.48104,0.16239
0.867,0.48149,0.16179
0.868,0.48194,0.16119
0.869,0.48239,0.16059
0.869,0.48239,0.16059
0.87,0.48282,0.15999
0.871,0.48326,0.15939
0.872,0.48368,0.15879
0.873,0.48411,0.15819
0.873,0.48411,0.15819
0.874,0.48452,0.15758
0.875,0.48493,0.15698
0.876,0.48534,0.15637
0.877,0.48574,0.15576
0.877,0.48574,0.15576
0.878,0.48614,0.15515
0.879,0.48653,0.15454
0.88,0.48691,0.15393
0.881,0.48729,0.15331
0.881,0.48729,0.15331
0.882,0.48767,0.1527
0.883,0.48804,0.15208
0.884,0.4884,0.15146
0.885,0.48876,0.15084
0.885,0.48876,0.15084
0.886,0.48912,0.15022
0.887,0.48946,0.14959
0.888,0.48981,0.14896
0.889,0.49015,0.14834
0.89,0.49048,0.1477
0.89,0.49048,0.1477
0.891,0.49081,0.14707
0.892,0.49113,0.14643
0.893,0.49145,0.14579
0.894,0.49176,0.14515
0.894,0.49176,0.14515
0.895,0.49207,0.14451
0.896,0.49237,0.14386
0.897,0.49266,0.14321
0.898,0.49295,0.14256
0.898,0.49295,0.14256
0.899,0.49324,0.1419
0.9,0.49352,0.14125
0.901,0.4938,0.14058
0.902,0.49407,0.13992
0.902,0.49407,0.13992
0.903,0.49433,0.13925
0.904,0.49459,0.13858
0.905,0.49484,0.13791
0.906,0.49509,0.13723
0.906,0.49509,0.13723
0.907,0.49533,0.13655
0.908,0.49557,0.13586
0.909,0.4958,0.13517
0.91,0.49603,0.13448
0.91,0.49603,0.13448
0.911,0.49625,0.13378
0.912,0.49646,0.13308
0.913,0.49667,0.13237
0.914,0.49687,0.13166
0.914,0.49687,0.13166
0.915,0.49707,0.13095
0.916,0.49726,0.13023
0.917,0.49745,0.12951
0.918,0.49763,0.12878
0.918,0.49763,0.12878
0.919,0.4978,0.12805
0.92,0.49797,0.12731
0.921,0.49813,0.12656
0.922,0.49829,0.12581
0.923,0.49844,0.12506
0.923,0.49844,0.12506
0.924,0.49858,0.1243
0.925,0.49872,0.12354
0.926,0.49885,0.12277
0.927,0.49897,0.12199
0.927,0.49897,0.12199
0.928,0.49909,0.12121
0.929,0.4992,0.12042
0.93,0.4993,0.11962
0.931,0.4994,0.11882
0.931,0.4994,0.11882
0.932,0.49949,0.11801
0.933,0.49958,0.11719
0.934,0.49965,0.11637
0.935,0.49972,0.11554
0.935,0.49972,0.11554
0.936,0.49978,0.1147
0.937,0.49984,0.11386
0.938,0.49988,0.113
0.939,0.49992,0.11214
0.939,0.49992,0.11214
0.94,0.49995,0.11127
0.941,0.49998,0.11039
0.942,0.49999,0.1095
0.943,0.5,0.10861
0.943,0.5,0.10861
0.944,0.5,0.1077
0.945,0.49999,0.10679
0.946,0.49997,0.10586
0.947,0.49994,0.10493
0.947,0.49994,0.10493
0.948,0.4999,0.10398
0.949,0.49985,0.10302
0.95,0.49979,0.10206
0.951,0.49973,0.10108
0.952,0.49965,0.10008
0.952,0.49965,0.10008
0.953,0.49956,0.09908
0.954,0.49946,0.098064
0.955,0.49935,0.097034
0.956,0.49922,0.09599
0.956,0.49922,0.09599
0.957,0.49908,0.094933
0.958,0.49893,0.093861
0.959,0.49877,0.092774
0.96,0.4986,0.091671
0.96,0.4986,0.091671
0.961,0.4984,0.090551
0.962,0.4982,0.089415
0.963,0.49798,0.088261
0.964,0.49774,0.087088
0.964,0.49774,0.087088
0.965,0.49748,0.085897
0.966,0.49721,0.084685
0.967,0.49691,0.083452
0.968,0.4966,0.082198
0.968,0.4966,0.082198
0.969,0.49626,0.08092
0.97,0.49591,0.079619
0.971,0.49552,0.078292
0.972,0.49512,0.076938
0.972,0.49512,0.076938
0.973,0.49468,0.075556
0.974,0.49422,0.074145
0.975,0.49372,0.072702
0.976,0.49319,0.071227
0.976,0.49319,0.071227
0.977,0.49262,0.069715
0.978,0.492,0.068166
0.979,0.49135,0.066577
0.98,0.49064,0.064945
0.981,0.48988,0.063267
0.981,0.48988,0.063267
0.982,0.48906,0.061538
0.983,0.48816,0.059755
0.984,0.48719,0.057914
0.985,0.48613,0.056007
0.985,0.48613,0.056007
0.986,0.48497,0.05403
0.987,0.48368,0.051974
0.988,0.48225,0.049831
0.989,0.48065,0.047589
0.989,0.48065,0.047589
0.99,0.47883,0.045234
0.991,0.47675,0.04275
0.992,0.47434,0.040115
0.993,0.47147,0.037301
0.993,0.47147,0.037301
0.994,0.46799,0.034267
0.995,0.46361,0.030957
